Title,Rating,Level,Language,Price,URL,Image,Description,Platform,Certificate,Duration,Learning_Type,Enrolled,Reviews,Last_Updated,Category,Instructors
Google UX Design Professional Certificate,4.8,Beginner level,Taught in English,,https://www.coursera.org/professional-certificates/google-ux-design,,"What you'll learnFollow the design process: empathize with users, define pain points, ideate solutions, create wireframes and prototypes, test and iterate on designsUnderstand the basics of UX research, like planning research studies, conducting interviews and usability studies, and synthesizing research resultsApply foundational UX concepts, like user-centered design, accessibility, and equity-focused designCreate a professional UX portfolio that includes 3 end-to-end projects: a mobile app, a responsive website, and a cross-platform experience",coursera,,6 months at 10 hours a week,Course,"944,521","(71,936 reviews)",None,Computer Science,Google Career Certificates
Google IT Support Professional Certificate,4.8,Beginner level,Taught in English,,https://www.coursera.org/professional-certificates/google-it-support,,"What you'll learnGain skills required to succeed in an entry-level IT jobLearn to perform day-to-day IT support tasks including computer assembly, wireless networking, installing programs, and customer serviceLearn how to provide end-to-end customer support, ranging from identifying problems to troubleshooting and debuggingLearn to use systems including Linux, Domain Name Systems, Command-Line Interface, and Binary Code",coursera,Industry certification,6 months at 10 hours a week,Course,"1,442,954","(170,811 reviews)",None,Information Technology,Google Career Certificates
IBM Data Analyst Professional Certificate,4.7,Beginner level,Taught in English,,https://www.coursera.org/professional-certificates/ibm-data-analyst,,"What you'll learnMaster the most up-to-date practical skills and tools that data analysts use in their daily rolesLearn how to visualize data and present findings using various charts in Excel spreadsheets and BI tools like IBM Cognos Analytics & TableauDevelop working knowledge of Python language for analyzing data using Python libraries like Pandas and Numpy, and invoke APIs and Web Services Gain technical experience through hands on labs and projects and build a portfolio to showcase your work",coursera,,4 months at 10 hours a week,Course,"202,316","(16,903 reviews)",None,Data Science,Dr. Pooja
Google Digital Marketing & E-commerce Professional Certificate,4.8,Beginner level,Taught in English,,https://www.coursera.org/professional-certificates/google-digital-marketing-ecommerce,,"What you'll learnLearn the fundamentals of digital marketing and e-commerce to gain the skills needed to land an entry-level jobAttract and engage customers through digital marketing channels like search and emailMeasure marketing performance through analytics and present insightsBuild e-commerce stores, analyze online performance, and grow customer loyalty",coursera,,6 months at 10 hours a week,Course,"560,827","(21,137 reviews)",None,Business,Google Career Certificates
IBM Data Science Professional Certificate,4.6,Beginner level,Taught in English,,https://www.coursera.org/professional-certificates/ibm-data-science,,"What you'll learnMaster the most up-to-date practical skills and knowledge that data scientists use in their daily rolesLearn the tools, languages, and libraries used by professional data scientists, including Python and SQLImport and clean data sets, analyze and visualize data, and build machine learning models and pipelinesApply your new skills to real-world projects and build a portfolio of data projects that showcase your proficiency to employers",coursera,,5 months at 10 hours a week,Course,"277,778","(68,743 reviews)",None,Data Science,Dr. Pooja
Google Project Management: Professional Certificate,4.8,Beginner level,Taught in English,,https://www.coursera.org/professional-certificates/google-project-management,,"What you'll learnGain an immersive understanding of the practices and skills needed to succeed in an entry-level project management roleLearn how to create effective project documentation and artifacts throughout the various phases of a projectLearn the foundations of Agile project management, with a focus on implementing Scrum events, building Scrum artifacts, and understanding Scrum rolesPractice strategic communication, problem-solving, and stakeholder management through real-world scenarios",coursera,Industry certification,6 months at 10 hours a week,Course,"1,436,793","(95,868 reviews)",None,Business,Google Career Certificates
Google Data Analytics Professional Certificate,4.8,Beginner level,Taught in English,,https://www.coursera.org/professional-certificates/google-data-analytics,,"What you'll learnGain an immersive understanding of the practices and processes used by a junior or associate data analyst in their day-to-day jobLearn key analytical skills (data cleaning, analysis, & visualization) and tools (spreadsheets, SQL, R programming, Tableau) Understand how to clean and organize data for analysis, and complete analysis and calculations using spreadsheets, SQL and R programmingLearn how to visualize and present data findings in dashboards, presentations and commonly used visualization platforms",coursera,,6 months at 10 hours a week,Course,"2,003,998","(131,258 reviews)",None,Data Science,Google Career Certificates
Google Cybersecurity Professional Certificate,4.8,Beginner level,Taught in English,,https://www.coursera.org/professional-certificates/google-cybersecurity,,"What you'll learnUnderstand the importance of cybersecurity practices and their impact for organizations.Identify common risks, threats, and vulnerabilities, as well as techniques to mitigate them.Protect networks, devices, people, and data from unauthorized access and cyberattacks using Security Information and Event Management (SIEM) tools.Gain hands-on experience with Python, Linux, and SQL.",coursera,Industry certification,6 months at 7 hours a week,Course,"422,904","(18,683 reviews)",None,Computer Science,Google Career Certificates
LGBTQ+ STEM Icons,,Beginner,English,Free,https://www.codecademy.com/learn/lgbtq-stem-icons,,"These are amazing people who have paved the way for LGBTQ+ inclusivity in tech. Many of their accomplishments in tech affect the technology we use today, and the LGBTQ+ activism they have led has influenced LGBTQ+ acceptance in the modern world.",code cademy,Included with paid plans,<1 hour,Course,"2,862",,None,computer science,Alisha Grama
Learn to Fight Climate Change,,Beginner,English,Free,https://www.codecademy.com/learn/learn-to-fight-climate-change,,"Climate change affects all of us. You may have already seen news stories about some of its scarier impacts, like larger wildfires, stronger storms, and melting ice caps. But those brushes with climate change can leave us with more questions and fears than answers and solutions.",code cademy,None,<1 hour,Course,"1,193",,None,computer science,
Operating Systems: Introduction,4.4,Beginner,English,Free,https://www.codecademy.com/learn/operating-systems-introduction,,"Ready to start your journey into Operating Systems? The moment a computer is turned on, the operating system is hard at work managing every aspect of a computer. With the responsibility of seamlessly managing hardware and software systems, computer memory, process scheduling, and more, the operating system may be the most vital software a computer runs.",code cademy,Included with paid plans,<1 hour,Course,"1,486",133 ratings,None,computer science,Alex DiStasi
Intro to Flutter,4.1,Beginner,English,Free,https://www.codecademy.com/learn/intro-to-flutter,,Interested in making applications for mobile? The web? Desktop? How about learning a language that works for all of them. By taking this course you will learn the basics of developing applications with Flutter and dive into modifying components and layouts. After this course you will be ready to make simple Flutter apps that can be built for all of those platforms.,code cademy,None,1 hour,Course,"5,632",96 ratings,None,computer science,Alisha Grama
Deploying with Heroku,,Beginner,English,,https://www.codecademy.com/learn/deploying-with-heroku,,"You’ve created a site or an app on your local computer, and now you want to share it with the world. What do you do? You could spend days on the deployment process—finding a hosting service, server space, a domain, and more—or you could use Heroku! Heroku is a cloud platform designed to make it easy for you to deploy your creations on the web. Heroku lets you create your own backend and deploy that way.",code cademy,Included with paid plans,<1 hour,Course,,,None,computer science,
Deploying with Netlify,,Beginner,English,,https://www.codecademy.com/learn/deploying-with-netlify,,"You’ve created a site or an app on your local computer, and now you want to share it with the world. What do you do? You could spend days on the deployment process—finding a hosting service, server space, a domain, and more—or you could use Netlify! Netlify is a cloud platform specializing in static sites to make it easy for you to deploy your creations on the web.",code cademy,Included with paid plans,<1 hour,Course,"2,178",,None,computer science,
Non-Technical Life Skills,4.4,Beginner,English,Free,https://www.codecademy.com/learn/nontech-life-skills,,"A course on practical skills to help you get through life - from how to file your income tax to removing different stains, this has it all!",code cademy,Included with paid plans,<1 hour,Course,"19,761",56 ratings,None,computer science,
Introduction to Back-End Programming,4.5,Beginner,English,Free,https://www.codecademy.com/learn/introduction-to-back-end-programming,,Ready to start your journey into back-end programming? Take Introduction to Back-End Programming—explore the building blocks of back-end web architecture and the components of writing the server-side logic for web applications.,code cademy,Included with paid plans,<1 hour,Course,"2,329",119 ratings,None,computer science,
OWASP Top 10: Vulnerable and Outdated Components,,Beginner,English,Free,https://www.codecademy.com/learn/2021-owasp-top-10-vulnerable-and-outdated-components,,"OWASP Top 10: Vulnerable and Outdated Components covers the sixth of the 2021 OWASP Top 10 Web Application Security Risks. When using libraries or components, it’s important to look into your desired tools to ensure they aren’t introducing unwanted risks into your systems. In this course, we will explore vulnerable and outdated components and learn how to identify and prevent them from our system.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
PyTorch for Classification,,Beginner,English,,https://www.codecademy.com/learn/py-torch-for-classification,,"Classification models are everywhere in AI, from medical diagnostics to sports. In this course, you will learn how to build neural network classification models using PyTorch. You’ll learn how to prepare data for classification, how to design binary and multiclass models, and how to evaluate the finished models. Along the way, you’ll build working models to classify real datasets.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
Operating Systems: Process Synchronization and Memory Management,,Beginner,English,Free,https://www.codecademy.com/learn/operating-systems-process-synchronization-and-memory-management,,"Continue your Operating Systems learning journey! In this course, you will learn about synchronization, which ensures that threads in a multi-threaded program use shared resources safely. You will also learn about the operating system’s role in controlling processes’ access to our computer’s memory.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
OWASP Top 10: Cryptographic Failures,,Beginner,English,Free,https://www.codecademy.com/learn/2021-owasp-top-10-cryptographic-failures,,"OWASP Top 10: Cryptographic Failures covers the second of the 2021 OWASP Top 10 Web Application Security Risks. In this course, we will explore what cryptographic failures are and learn how to identify and prevent them from our system.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
Learn p5.js: Media,,Intermediate,English,Free,https://www.codecademy.com/learn/learn-p5js-media,,Continue your creative coding learning journey with Learn p5.js: Media. Expand your p5.js sketches beyond primitive shapes by learning how to incorporate media assets such as images and videos.,code cademy,Included with paid plans,2 hours,Course,,,None,computer science,Jiwon Shin
Potential Outcomes Framework for Causal Inference,,Advanced,English,Free,https://www.codecademy.com/learn/conceptual-foundations-of-causal-inference-course,,"You hear it all the time: “correlation is not causation.” By taking this course, you’ll find out what causation really is. Leverage the Potential Outcomes Framework to think counterfactually, and develop a formal language for causal inference.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
Learn Conversational Design with Alexa,,Intermediate,English,Free,https://www.codecademy.com/learn/alexa-conversational-design,,"With a comprehensive understanding of the process for developing a custom Alexa skill, you will join a community of developers that will define the field of voice design.",code cademy,Included with paid plans,3 hours,Course,"6,029",,None,computer science,
Learn React Router v5,,Beginner,English,Free,https://www.codecademy.com/learn/learn-react-router-v5,,Do you have the basics of React down and are ready to take the next step? Advance your React skills with one of our new interactive offerings: Learn React Router,code cademy,Included with paid plans,2 hours,Course,,,None,computer science,Melanie Williams
Velo by Wix: Creating a Full-Stack App,,Beginner,English,Free,https://www.codecademy.com/learn/velo-by-wix-creating-a-full-stack-app,,"Continue your Wix learning journey with Velo by Wix: Creating a Fullstack App. You’ll learn how to work with the wix-fetch module to request information from other sites. Then, you’ll use your collective JavaScript and Velo knowledge to make a full-stack app.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,Kenny Lin
Operating Systems: Processes,,Beginner,English,Free,https://www.codecademy.com/learn/operating-systems-processes,,Continue your Operating Systems learning journey! Processes and threads are key foundations of an operating system that all of the other code rests upon. Learn about what they are and how to manipulate them using process scheduling.,code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
Intro to Hyperparameter Tuning with Python,,Intermediate,English,,https://www.codecademy.com/learn/intro-to-hyperparameter-tuning-with-python,,"Hyperparameters are values that can be adjusted to improve a Machine Learning model. In this course, you will learn industry standard techniques for hyperparameter tuning, including Grid Search, Random Search, Bayesian Optimization, and Genetic Algorithms.",code cademy,1 courseMini Info Circle IconWe suggest you complete the following courses before you get started with Intro to Hyperparameter Tuning with Python:Intro to Regularization with Python,1 hour,Course,,,None,computer science,
Matching and Weighting Methods for Causal Inference,,Advanced,English,Free,https://www.codecademy.com/learn/matching-and-weighting-methods-for-causal-inference,,"One of the biggest challenges data scientists face is having sparse data to answer your question. This course will introduce you to some of the most common techniques for balancing data into treatment and control groups, estimating treatment effects, and making the most of the data that you do have.",code cademy,Included with paid plans,2 hours,Course,,,None,computer science,
Operating Systems: IO Systems,,Beginner,English,Free,https://www.codecademy.com/learn/operating-systems-io-systems,,"Continue your Operating Systems learning journey! IO systems are a combination of hardware and software tools that help a user interact with a computer successfully. In this course, you’ll learn about how the operating system interacts with IO hardware and software.",code cademy,Included with paid plans,<1 hour,Course,,,None,computer science,
Hypothesis Testing: Experimental Design,,Beginner,English,Free,https://www.codecademy.com/learn/hypothesis-testing-experimental-design,,"Designing experiments is at the core of hypothesis testing, and a well designed experiment can result in invaluable data. Learn how to choose an appropriate hypothesis test, use a sample size calculator, and make decisions about how to prioritize time and budget constraints.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
OWASP Top 10: Insecure Design,,Beginner,English,Free,https://www.codecademy.com/learn/2021-owasp-top-10-insecure-design,,"OWASP Top 10: Insecure Design covers the fourth of the 2021 OWASP Top 10 Web Application Security Risks. Unlike other categories that deal with more specific vulnerability types, Insecure Design focuses more on the root cause. In this course, we will explore what insecure design is and learn how to identify and prevent it from our system.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
Livestreams,,Beginner,English,Free,https://www.codecademy.com/learn/livestreams,,"The videos in these projects are recordings of previous livestreams. Livestreams offer a unique opportunity to see experienced programmers work towards a solution, make mistakes, debug their code, and explain their thought process. Keep an eye on our YouTube page to catch Livestreams as they happen and interact with the instructor in real time!",code cademy,Included with paid plans,7 hours,Course,"3,084",,None,computer science,
Deploying with Render,,Intermediate,English,,https://www.codecademy.com/learn/deploying-with-render,,"Render is a popular cloud-based software that handles building and deploying code and provides resources to host applications and services. With Render we can quickly deploy a running prototype of an application to potential users. In this course, you’ll use Render to deploy an application, connect a database, and monitor a deployed app.",code cademy,Included with paid plans,<1 hour,Course,,,None,computer science,Melanie Williams
Velo by Wix: Using Async Actions for the Backend,,Beginner,English,Free,https://www.codecademy.com/learn/velo-by-wix-using-async-actions-for-the-backend,,"Continue your Wix learning journey with Velo by Wix: Using Async Actions for the Backend. You’ll learn asynchronous actions in JavaScript, including Promises and async/await. You’ll be able to use your JavaScript knowledge to implement a backend.",code cademy,Included with paid plans,4 hours,Course,,,None,computer science,
Learn p5.js: Interaction,,Intermediate,English,Free,https://www.codecademy.com/learn/learn-p5js-interaction,,Continue your creative coding learning journey with Learn p5.js: Interaction. You’ll learn to add interactivity to your p5.js sketch with mouse and keyboard functions.,code cademy,Included with paid plans,2 hours,Course,,,None,computer science,Jiwon Shin
Learn Advanced Algorithms with Python: Hamiltonian Algorithms,,Advanced,English,Free,https://www.codecademy.com/learn/learn-advanced-algorithms-with-python-hamiltonian-algorithms,,"Continue your Python 3 learning journey with Learn Advanced Algorithms with Python: Hamiltonian Algorithms. Learn about the Hamiltonian algorithm, a powerful tool used in a wide variety of fields, from computer graphics to genetics research. Dive into the two components to the Hamiltonian algorithm: Hamiltonian paths and Hamiltonian cycles.",code cademy,Included with paid plans,<1 hour,Course,,,None,computer science,
OWASP Top 10: Broken Access Control,,Intermediate,English,Free,https://www.codecademy.com/learn/2021-owasp-top-10-broken-access-control,,"OWASP Top 10: Broken Access Control covers the 2021 OWASP Top 10 Web Application Security Risks, broken access control. In the 2017 OWASP Top 10, broken access control was in 5th place and now has moved up to 1st place in the 2021 OWASP Top 10. In this course, we will explore what is broken access control and learn how to identify and prevent it from our system.",code cademy,Included with paid plans,<1 hour,Course,,,None,computer science,Jonathan Chery
Difference in Differences for Causal Inference,,Advanced,English,Free,https://www.codecademy.com/learn/difference-in-differences-course,,"Sometimes you want to know what would have happened anyhow. For example, if a law didn’t go into effect, or a virus hadn’t swept through a country. We might be able to see some effect, but might not know exactly what to attribute it to. Difference in differences is a technique to estimate those effects by analyzing trends over time.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
Learn Hardware Programming with CircuitPython,,Beginner,English,,https://www.codecademy.com/learn/learn-circuitpython,,CircuitPython is a programming language designed to simplify experimenting and learning to program on hardware devices. It makes getting started with low-cost microcontroller boards easier than ever before.,code cademy,Included with paid plans,2 hours,Course,"10,043",,None,computer science,
Learn Advanced Algorithms with Python: String Searching Algorithms,,Advanced,English,Free,https://www.codecademy.com/learn/learn-advanced-algorithms-with-python-string-searching-algorithms,,Continue your Python 3 learning journey with Learn Advanced Algorithms with Python: String Searching Algorithms. Learn how to circumvent ineffective and inefficient brute-force algorithms by using optimal string-search algorithms like the Rabin-Karp algorithm and the Knuth-Morris-Pratt algorithm.,code cademy,Included with paid plans,3 hours,Course,,,None,computer science,
OWASP Top 10: Software and Data Integrity Failures,,Beginner,English,Free,https://www.codecademy.com/learn/2021-owasp-top-10-software-and-data-integrity-failures,,"2021 OWASP Top 10: Software and Data Integrity Failures covers the 2021 OWASP Top 10 Web Application Security Risks, software and data integrity failures. In the 2021 OWASP Top 10, software and data integrity failures was newly added. In this course, we will explore what are software and data integrity failures and learn how to identify and prevent them from our system.",code cademy,Included with paid plans,<1 hour,Course,,,None,computer science,
Learn Swift: Properties and Access Control,,Intermediate,English,Free,https://www.codecademy.com/learn/learn-swift-properties-and-access-control,,"Continue your Swift learning journey with Learn Swift: Properties and Access Control. Learn how to protect information and respond to changes by exploring some special types of properties you can use in structures as well as how access control works in Swift, and how to apply it in the context of structures.",code cademy,Included with paid plans,2 hours,Course,,,None,computer science,Kenny Lin
Learn Recommender Systems,4.2,Intermediate,English,Free,https://www.codecademy.com/learn/learn-recommender-systems,,"Recommender systems are at the heart of so many applications we use everyday from your favorite movie streaming service to food delivery to dating apps! This course walks you through what they are, how they work, what makes a good recommender system and how to build one",code cademy,Included with paid plans,<1 hour,Course,"1,729",84 ratings,None,computer science,Nitya Mandyam
Velo by Wix: Interactivity,,Beginner,English,Free,https://www.codecademy.com/learn/velo-by-wix-interactivity,,"Continue your Wix learning journey with Velo by Wix: Interactivity. You’ll learn JavaScript, the language that Velo is built upon, to build up your programming skills. With fundamental JavaScript syntax, conditionals, functions, and scope, you’ll be ready to start working with Velo. Through Velo, you can customize how users interact with your site to make it stand out.",code cademy,Included with paid plans,6 hours,Course,,,None,computer science,
Computer Architecture: Parallel Computing,,Beginner,English,Free,https://www.codecademy.com/learn/computer-architecture-parallel-computing,,"Continue your Computer Architecture learning journey with Computer Architecture: Parallel Computing. Learn about superscalar processors and how they are used to improve the processing of instructions. Then dive into the topic of data-parallelism where you will explore vector processing, SIMD extension, and GPUs.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
Regression Discontinuity Design and Instrumental Variables,,Advanced,English,Free,https://www.codecademy.com/learn/causal-rdd-iv-course,,"A goal of many analytics projects is to answer “how much did factor x affect the outcome?”, otherwise known as the treatment effect. But it can be very hard to do that with real data because it’s often incomplete. This course will introduce you to two techniques to fix that problem: Regression Discontinuity Design and Instrumental Variables.",code cademy,Included with paid plans,2 hours,Course,,,None,computer science,
Velo by Wix: Working with Data,,Beginner,English,Free,https://www.codecademy.com/learn/velo-by-wix-working-with-data,,"Continue your Wix learning journey with Velo by Wix: Working with Data. You’ll learn more JavaScript concepts: arrays, iteration, and objects. You’ll be able to use your JavaScript knowledge to work with collections of data in Velo using datasets, databases, and dynamic pages.",code cademy,Included with paid plans,6 hours,Course,,,None,computer science,Kenny Lin
Introduction to Algorithms and Linear Data Structures in Swift,,Intermediate,English,Free,https://www.codecademy.com/learn/intro-to-algorithms-and-linear-data-structures-in-swift,,"Learn about the fundamental data structures of computer science and implement them in the Swift programming language through interactive articles, lessons, and quizzes.",code cademy,Included with paid plans,4 hours,Course,,,None,computer science,
How to Choose a Linear Regression Model,,Intermediate,English,Free,https://www.codecademy.com/learn/how-to-choose-a-linear-regression-model-course,,"While it is can be easy to make a model, the real science comes in choosing which model best fits your problem, and tuning your model to be just right. This course is an introduction to tools, techniques, and best practices for choosing a linear regression model and how to report your choices.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
Hypothesis Testing: Significance Thresholds,,Beginner,English,Free,https://www.codecademy.com/learn/hypothesis-testing-significance-thresholds,,"Significance thresholds are essential to conducting hypothesis tests, and this course will introduce everything you need to evaluate the significance of your test statistics and determine if you’ve achieved statistical significance.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
Learn Swift: Optionals,,Intermediate,English,Free,https://www.codecademy.com/learn/learn-swift-optionals,,"Continue your Swift learning journey with Learn Swift: Optionals. Sometimes when we work with data, we find that information is missing. Handle values that might be absent by learning how to use optionals.",code cademy,Included with paid plans,2 hours,Course,,,None,computer science,Kenny Lin
Statistics: Boxplots,,Beginner,English,Free,https://www.codecademy.com/learn/statistics-boxplots,,"Boxplots pack a lot of information into one small visual, and this course will teach you how to make them, why, and when. You’ll get hands on practice making boxplots while learning how to use them to describe a dataset.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
Learn Redux: Middleware and Thunks,,Beginner,English,Free,https://www.codecademy.com/learn/learn-redux-middleware-and-thunks,,Continue your Redux learning journey with Learn Redux: Middleware and Thunks. Create Redux middleware and thunks to handle asynchronous actions using redux-thunk. You’ll also explore some common patterns for managing asynchronous operations and the state changes they cause.,code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
How to Implement Search Algorithms with Python,,Intermediate,English,,https://www.codecademy.com/learn/search-algorithms,,Optimizing your approach for each search in your application makes your overall system more efficient. Proficiency in this topic will help prepare you for your next coding interview and will help you understand how data retrieval methods work.,code cademy,Included with paid plans,2 hours,Course,"7,813",,None,computer science,
Learn Advanced Data Structures with Python: Deques,,Advanced,English,Free,https://www.codecademy.com/learn/learn-advanced-data-structures-with-python-deques,,"Continue your Python 3 learning journey with Learn Advanced Data Structures with Python: Deques. Learn how to program double-ended queues, or deques, in Python to leverage the power of a stack and queue simultaneously by allowing for using both a doubly-linked list or array.",code cademy,Included with paid plans,<1 hour,Course,,,None,computer science,
Hypothesis Testing: Associations,,Beginner,English,Free,https://www.codecademy.com/learn/hypothesis-testing-associations,,"This course introduces how to use hypothesis tests to evaluate whether there is an association between two variables. This is useful for a wide range of questions, including A/B testing, multi-page testing, and multivariate testing.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
"Statistics: Quartiles, Quantiles, and IQR",,Beginner,English,Free,https://www.codecademy.com/learn/statistics-quartiles-quantiles-and-iqr,,"Datasets are more than just a single number, and sometimes you want to describe variables based on a range of numbers, to better explain the distribution of values. Quartiles, Quintiles, and the Inter-quartile range (IQR) help you do just that. Learn how and when to use each of these measures in this course.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
Learn Swift: Protocols and Generics,,Intermediate,English,Free,https://www.codecademy.com/learn/learn-swift-protocols-and-generics,,"Continue your Swift learning journey with Learn Swift: Protocols and Generics. Write powerful functions, structs, classes, and enums that work with many different types by learning how to use protocols and generics.",code cademy,Included with paid plans,2 hours,Course,,,None,computer science,Ben Stone
Learn Testing for Web Development: Server Testing,,Intermediate,English,Free,https://www.codecademy.com/learn/learn-testing-for-web-development-server-testing,,Continue your testing for web development learning journey with Learn Testing for Web Development: Model Testing. You’ll learn how to write tests that check for desired functionality in a web application’s server using SuperTest to imitate HTTP requests.,code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
OWASP Top 10: Security Logging and Monitoring Failures,,Beginner,English,Free,https://www.codecademy.com/learn/2021-owasp-top-10-security-logging-and-monitoring-failures,,"2021 OWASP Top 10: Security Logging and Monitoring Failures talks about the security risk of improper logging and monitoring techniques. In this course, we will explore what are security logging and monitoring failures and learn how to identify and prevent them from our system.",code cademy,Included with paid plans,<1 hour,Course,,,None,computer science,
OWASP Top 10: Identification and Authentication Failures,,Beginner,English,Free,https://www.codecademy.com/learn/2021-owasp-top-10-identification-and-authentication-failures,,"2021 OWASP Top 10: Identification and Authentication Failures talks about the security risk that occurs from identification and authentication failures. In this course, we will explore what are identification and authentication failures and learn how to identify and prevent them from our system.",code cademy,Included with paid plans,<1 hour,Course,,,None,computer science,
Learn Swift: Enumerations,,Intermediate,English,Free,https://www.codecademy.com/learn/learn-swift-enumerations,,Continue your Swift learning journey with Learn Swift: Enumerations. Learn how to structure information as your app gets more complex by using enumerations to work with data in a type-safe manner.,code cademy,Included with paid plans,2 hours,Course,,,None,computer science,Kenny Lin
Intro to Regularization with Python,,Intermediate,English,,https://www.codecademy.com/learn/intro-to-regularization-with-python,,"Machine learning models need to perform well not only on their training data, but also on new data. In this course, you will learn how to use regularization to improve performance on new data. You will learn the most common techniques for regularization, how they work, and how to apply them.",code cademy,1 courseMini Info Circle IconWe suggest you complete the following courses before you get started with Intro to Regularization with Python:Machine Learning: Logistic Regression,2 hours,Course,,,None,computer science,
Using Storytelling to Prove a Case With Data,,Beginner,English,Free,https://www.codecademy.com/learn/using-storytelling-to-prove-a-case-with-data,,"Storytelling is the process of using fact and narrative to communicate something to your audience. While everyone can tell a story, certain people fine-tune their storytelling skills and become a storyteller on behalf of their organization, brand, or business. In this lesson, learn how to craft a compelling case for any audience using data and storytelling.",code cademy,None,<1 hour,Course,"2,185",,None,computer science,
Discrete Math: Counting Theory,,Beginner,English,Free,https://www.codecademy.com/learn/discrete-math-counting-theory,,"Continue your Discrete Math learning journey with Discrete Math: Counting Theory. Learn about the important rules of counting theory, some interesting patterns, and the application of counting theory in computer science. Use Python sets to represent and solve various counting problems.",code cademy,Included with paid plans,<1 hour,Course,,,None,computer science,Alisha Grama
Discrete Math: Recurrence Relations,,Beginner,English,Free,https://www.codecademy.com/learn/discrete-math-recurrence-relations,,Continue your Discrete Math learning journey with Discrete Math: Recurrence Relations. Use Python to create recursive functions and implement dynamic programming techniques to improve efficiency. Learn about types of recurrence relations and how to find their solutions.,code cademy,Included with paid plans,1 hour,Course,,,None,computer science,Alisha Grama
Deploying Websites using Git and GitHub,4.5,Beginner,English,Free,https://www.codecademy.com/learn/deploying-websites-using-git-and-github,,Continue your Git and GitHub learning journeys with Deploying Websites using Git and GitHub. Learn how to use GitHub Pages to publish websites as easily as pushing your local changes to the remote branch.,code cademy,Included with paid plans,<1 hour,Course,"1,173",115 ratings,None,computer science,
Learn CSS-in-JS,4,Intermediate,English,,https://www.codecademy.com/learn/learn-css-in-js,,Looking to advance your CSS styling strategies? CSS-in-JS is a popular technique that allows programmers to write CSS styling in JavaScript syntax. Knowing CSS-in-JS can help you stand out as a potential candidate as many tech companies use CSS-in-JS libraries.,code cademy,Included with paid plans,<1 hour,Course,"3,714",93 ratings,None,computer science,Jiwon Shin
Ensemble Methods in Machine Learning,,Intermediate,English,Free,https://www.codecademy.com/learn/ensembling-methods-in-ml,,Models are great on their own but you can make them better by combining them together! Ensemble methods are techniques in machine learning that help you do this.,code cademy,Included with paid plans,2 hours,Course,,,None,computer science,Nitya Mandyam
Introduction to Non-linear Data Structures in Swift,,Advanced,English,Free,https://www.codecademy.com/learn/nonlinear-data-structures-in-swift,,"Data structures are a fundamental component of computer science.  By understanding how these building blocks work, you’ll be better able to build software and appreciate why API design decisions are made.",code cademy,Included with paid plans,3 hours,Course,,,None,computer science,
Learn Testing for Web Development: Model Testing,,Intermediate,English,Free,https://www.codecademy.com/learn/learn-testing-for-web-development-model-testing,,Continue your testing for web development learning journey with Learn Testing for Web Development: Model Testing. You’ll learn how to build the model layer of a web application using Mongoose and write tests to confirm its intended behavior.,code cademy,Included with paid plans,2 hours,Course,,,None,computer science,
OWASP Top 10: Security Misconfiguration,,Beginner,English,Free,https://www.codecademy.com/learn/owasp-top-10-security-misconfiguration,,"2021 OWASP Top 10: Security Misconfiguration talks about the misconfiguration of security that makes systems vulnerable to attacks. In this course, we will explore what are security misconfigurations and learn how to identify and prevent them from our system.",code cademy,Included with paid plans,<1 hour,Course,,,None,computer science,
Learn Advanced Data Structures with Python: Trees,,Advanced,English,Free,https://www.codecademy.com/learn/learn-advanced-data-structures-with-python-trees,,"Continue your Python 3 learning journey with Learn Advanced Data Structures with Python: Trees. Learn how to use prefix trees, or tries for short, tree-like data structures in which each node contains links to nodes representing characters. Then learn how to use binary index trees to compute an accumulation in O(logn) time.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
Discrete Math: Permutations and Combinations,,Beginner,English,Free,https://www.codecademy.com/learn/discrete-math-permutations-and-combinations,,Continue your Discrete Math learning journey with Discrete Math: Permutations and Combinations. Dive into enumerations and the fundamentals of combinatorics. Learn about the notation used for permutations and combinations and use Python to represent them.,code cademy,Included with paid plans,1 hour,Course,,,None,computer science,Alisha Grama
